Image,X1[mm],X2[mm],ancho campo irradiado[mm],error
Backup1.tif,-17.049999999999997,13.82,103.22999999999999,compruebe referencia
Backup2.tif,9.009999999999998,-11.979999999999997,102.97,compruebe referencia
Backup3.tif,9.770000000000003,-13.0,103.22999999999999,compruebe referencia
Backup4.tif,-4.140000000000001,0.9200000000000017,103.22,compruebe referencia
Backup5.tif,22.93,-26.150000000000006,103.22,compruebe referencia
Backup6.tif,11.799999999999997,-15.019999999999996,103.22,compruebe referencia
